File accession	File format	File type	File format type	Output type	File assembly	Experiment accession	Assay	Biosample term id	Biosample term name	Biosample type	Biosample organism	Biosample treatments	Biosample treatments amount	Biosample treatments duration	Biosample genetic modifications methods	Biosample genetic modifications categories	Biosample genetic modifications targets	Biosample genetic modifications gene targets	Biosample genetic modifications site coordinates	Biosample genetic modifications zygosity	Experiment target	Library made from	Library depleted in	Library extraction method	Library lysis method	Library crosslinking method	Library strand specific	Experiment date released	Project	RBNS protein concentration	Library fragmentation method	Library size range	Biological replicate(s)	Technical replicate(s)	Read length	Mapped read length	Run type	Paired end	Paired with	Derived from	Size	Lab	md5sum	dbxrefs	File download URL	Genome annotation	Platform	Controlled by	File Status	s3_uri	Audit WARNING	Audit INTERNAL_ACTION	Audit NOT_COMPLIANT	Audit ERROR
ENCFF243KXH	bam	bam		unfiltered alignments	hg19	ENCSR143XNJ	ChIP-seq ChIP-seq	UBERON:0006920	esophagus squamous epithelium	tissue	Homo sapiens										H3K27ac-human	DNA						2019-07-19	ENCODE				1	1_1, 1_2		76				ENCFF091VXJ, ENCFF219MND, ENCFF293EZM, ENCFF402XQS, ENCFF807MUK	3533671341	ENCODE Processing Pipeline	edfc3d20cb96553359d649c26dcf0279		https://www.encodeproject.org/files/ENCFF243KXH/@@download/ENCFF243KXH.bam				released	s3://encode-public/2019/06/12/8d5e6e1e-7925-40d9-9002-267bef0fab26/ENCFF243KXH.bam				
ENCFF347NVE	bam	bam		alignments	hg19	ENCSR143XNJ	ChIP-seq ChIP-seq	UBERON:0006920	esophagus squamous epithelium	tissue	Homo sapiens										H3K27ac-human	DNA						2019-07-19	ENCODE				1	1_1, 1_2		76				ENCFF091VXJ, ENCFF219MND, ENCFF293EZM, ENCFF402XQS, ENCFF807MUK	2835723590	ENCODE Processing Pipeline	4911b56efa64774860d6e4aa7a97d6de		https://www.encodeproject.org/files/ENCFF347NVE/@@download/ENCFF347NVE.bam				released	s3://encode-public/2019/06/12/df0b8b82-d782-4cf3-8c02-02c5976dd897/ENCFF347NVE.bam				
ENCFF812KMW	bam	bam		unfiltered alignments	hg19	ENCSR841AJO	ChIP-seq ChIP-seq	UBERON:0002367	prostate gland	tissue	Homo sapiens										H3K27ac-human	DNA						2019-09-11	ENCODE				1	1_1, 1_2		76				ENCFF286IJZ, ENCFF320BTU, ENCFF793WTW, ENCFF807MUK, ENCFF963CTM	2325173470	ENCODE Processing Pipeline	77a1f4ed3ecdad09441192aacfb5429b		https://www.encodeproject.org/files/ENCFF812KMW/@@download/ENCFF812KMW.bam				released	s3://encode-public/2019/08/11/170f6692-3d45-4852-8b07-a1855134896b/ENCFF812KMW.bam				
ENCFF557FBR	bam	bam		unfiltered alignments	hg19	ENCSR841AJO	ChIP-seq ChIP-seq	UBERON:0002367	prostate gland	tissue	Homo sapiens										H3K27ac-human	DNA						2019-09-11	ENCODE				2	2_1, 2_2		76				ENCFF014AKE, ENCFF277BPN, ENCFF807MUK, ENCFF844ZQH, ENCFF964VMI	2992272105	ENCODE Processing Pipeline	8ef95f3850bad15f390a4a8839877824		https://www.encodeproject.org/files/ENCFF557FBR/@@download/ENCFF557FBR.bam				released	s3://encode-public/2019/08/11/26120ad0-4185-4995-94b5-bc29c02c1b9b/ENCFF557FBR.bam				
ENCFF957EEK	bam	bam		alignments	hg19	ENCSR841AJO	ChIP-seq ChIP-seq	UBERON:0002367	prostate gland	tissue	Homo sapiens										H3K27ac-human	DNA						2019-09-11	ENCODE				1	1_1, 1_2		76				ENCFF286IJZ, ENCFF320BTU, ENCFF793WTW, ENCFF807MUK, ENCFF963CTM	1991564769	ENCODE Processing Pipeline	fa70ba26df01e73bb16e4f152e908729		https://www.encodeproject.org/files/ENCFF957EEK/@@download/ENCFF957EEK.bam				released	s3://encode-public/2019/08/11/e01dea52-743f-4ed3-8c50-9d082b5048fe/ENCFF957EEK.bam				
ENCFF767BJI	bam	bam		alignments	hg19	ENCSR841AJO	ChIP-seq ChIP-seq	UBERON:0002367	prostate gland	tissue	Homo sapiens										H3K27ac-human	DNA						2019-09-11	ENCODE				2	2_1, 2_2		76				ENCFF014AKE, ENCFF277BPN, ENCFF807MUK, ENCFF844ZQH, ENCFF964VMI	2507510112	ENCODE Processing Pipeline	9b41a9998df055d4b377ccfbd20668d5		https://www.encodeproject.org/files/ENCFF767BJI/@@download/ENCFF767BJI.bam				released	s3://encode-public/2019/08/11/2b1786b8-251d-41e6-8478-fc8397ecbb0b/ENCFF767BJI.bam				
ENCFF855RCK	bam	bam		alignments	hg19	ENCSR752UOD	ChIP-seq ChIP-seq	EFO:0001203	MCF-7	cell line	Homo sapiens										H3K27ac-human	DNA						2016-06-30	ENCODE				1	1_1, 1_2		36				ENCFF303DDV, ENCFF337CJH, ENCFF807MUK	2577727168	ENCODE Processing Pipeline	6ca0d250c8a6cbf0b8229ddc4a8599bc		https://www.encodeproject.org/files/ENCFF855RCK/@@download/ENCFF855RCK.bam				released	s3://encode-public/2016/10/25/98eb5f12-3f2e-4f00-a11f-bdc3fe516460/ENCFF855RCK.bam	mixed read lengths, mixed run types, moderate library complexity, low read length, mild to moderate bottlenecking			
ENCFF388SNX	bam	bam		unfiltered alignments	hg19	ENCSR752UOD	ChIP-seq ChIP-seq	EFO:0001203	MCF-7	cell line	Homo sapiens										H3K27ac-human	DNA						2016-06-30	ENCODE				1	1_1, 1_2		36				ENCFF303DDV, ENCFF337CJH, ENCFF807MUK	4279409032	ENCODE Processing Pipeline	1b6b98c6b026f9c7f02350df172d0d9a		https://www.encodeproject.org/files/ENCFF388SNX/@@download/ENCFF388SNX.bam				released	s3://encode-public/2016/10/25/469ee087-4a77-4456-92f4-dc6e62c5c0d6/ENCFF388SNX.bam	mixed read lengths, mixed run types, moderate library complexity, low read length, mild to moderate bottlenecking			
ENCFF083ZLD	bam	bam		unfiltered alignments	hg19	ENCSR752UOD	ChIP-seq ChIP-seq	EFO:0001203	MCF-7	cell line	Homo sapiens										H3K27ac-human	DNA						2016-06-30	ENCODE				2	2_1		36				ENCFF787RSQ, ENCFF807MUK	2265386579	ENCODE Processing Pipeline	e61aa197256fc1145985b20919a99db9		https://www.encodeproject.org/files/ENCFF083ZLD/@@download/ENCFF083ZLD.bam				released	s3://encode-public/2016/11/04/0e16ea19-cb50-410d-ba48-1581a29e14bb/ENCFF083ZLD.bam	mixed read lengths, mixed run types, moderate library complexity, low read length, mild to moderate bottlenecking			
ENCFF761EUR	bam	bam		alignments	hg19	ENCSR752UOD	ChIP-seq ChIP-seq	EFO:0001203	MCF-7	cell line	Homo sapiens										H3K27ac-human	DNA						2016-06-30	ENCODE				2	2_1		36				ENCFF787RSQ, ENCFF807MUK	911319888	ENCODE Processing Pipeline	4645379f9d77b377436c9dafa9729929		https://www.encodeproject.org/files/ENCFF761EUR/@@download/ENCFF761EUR.bam				released	s3://encode-public/2016/11/04/4f30fe42-1b4b-4666-ac49-4d896ac72d22/ENCFF761EUR.bam	mixed read lengths, mixed run types, moderate library complexity, low read length, mild to moderate bottlenecking			
ENCFF114QOS	bam	bam		unfiltered alignments	hg19	ENCSR891BTJ	ChIP-seq ChIP-seq	UBERON:0007610	tibial artery	tissue	Homo sapiens										H3K27ac-human	DNA						2019-09-11	ENCODE				1	1_1, 1_2		76				ENCFF092JSR, ENCFF420HES, ENCFF437TKR, ENCFF519ETK, ENCFF807MUK	1925445298	ENCODE Processing Pipeline	a2a05a7f924fc227e7a84aabb67e84e1		https://www.encodeproject.org/files/ENCFF114QOS/@@download/ENCFF114QOS.bam				released	s3://encode-public/2019/08/11/e5fd0753-e914-4cdb-a88f-44a92766b963/ENCFF114QOS.bam				
ENCFF647QMO	bam	bam		alignments	hg19	ENCSR891BTJ	ChIP-seq ChIP-seq	UBERON:0007610	tibial artery	tissue	Homo sapiens										H3K27ac-human	DNA						2019-09-11	ENCODE				1	1_1, 1_2		76				ENCFF092JSR, ENCFF420HES, ENCFF437TKR, ENCFF519ETK, ENCFF807MUK	1654594457	ENCODE Processing Pipeline	1bbcf556ee15d1fa3b5786ae1d6bdceb		https://www.encodeproject.org/files/ENCFF647QMO/@@download/ENCFF647QMO.bam				released	s3://encode-public/2019/08/11/4d156a8f-e236-4c63-8078-b53ea4eba747/ENCFF647QMO.bam				
ENCFF238ZRN	bam	bam		unfiltered alignments	hg19	ENCSR719FEJ	ChIP-seq ChIP-seq	EFO:0006283	KOPT-K1	cell line	Homo sapiens										H3K27ac-human	DNA						2016-11-17	ENCODE				1	1_1		36				ENCFF046DDT, ENCFF807MUK	2017520458	ENCODE Processing Pipeline	68ad404be10f6b41a25a71f14555bef2		https://www.encodeproject.org/files/ENCFF238ZRN/@@download/ENCFF238ZRN.bam				released	s3://encode-public/2018/02/21/4850b078-7bc5-4475-b365-22e447c46264/ENCFF238ZRN.bam	low read depth, antibody characterized with exemption, low read length, mild to moderate bottlenecking		poor library complexity, severe bottlenecking	
ENCFF247LYH	bam	bam		alignments	hg19	ENCSR719FEJ	ChIP-seq ChIP-seq	EFO:0006283	KOPT-K1	cell line	Homo sapiens										H3K27ac-human	DNA						2016-11-17	ENCODE				1	1_1						ENCFF046DDT, ENCFF807MUK	591802641	ENCODE Processing Pipeline	1cf89ac4c58833ee287f128837e4719e		https://www.encodeproject.org/files/ENCFF247LYH/@@download/ENCFF247LYH.bam				released	s3://encode-public/2015/12/17/760b8686-7870-4825-a5d8-8db718f91ff3/ENCFF247LYH.bam	low read depth, antibody characterized with exemption, low read length, mild to moderate bottlenecking		poor library complexity, severe bottlenecking	
ENCFF317UFM	bam	bam		alignments	hg19	ENCSR719FEJ	ChIP-seq ChIP-seq	EFO:0006283	KOPT-K1	cell line	Homo sapiens										H3K27ac-human	DNA						2016-11-17	ENCODE				2	2_1		36				ENCFF243FEQ, ENCFF807MUK	601754343	ENCODE Processing Pipeline	e37139413a0d893383da064447b85edf		https://www.encodeproject.org/files/ENCFF317UFM/@@download/ENCFF317UFM.bam				released	s3://encode-public/2016/11/08/c33b9329-0ae1-4661-9432-4185b139a8a3/ENCFF317UFM.bam	low read depth, antibody characterized with exemption, low read length, mild to moderate bottlenecking		poor library complexity, severe bottlenecking	
ENCFF866IMK	bam	bam		unfiltered alignments	hg19	ENCSR719FEJ	ChIP-seq ChIP-seq	EFO:0006283	KOPT-K1	cell line	Homo sapiens										H3K27ac-human	DNA						2016-11-17	ENCODE				2	2_1		36				ENCFF243FEQ, ENCFF807MUK	961524519	ENCODE Processing Pipeline	5902c3590295aa1ffafd4b910542c47c		https://www.encodeproject.org/files/ENCFF866IMK/@@download/ENCFF866IMK.bam				released	s3://encode-public/2016/11/08/39f717fe-9681-4b9b-8852-38e0cb0b4eac/ENCFF866IMK.bam	low read depth, antibody characterized with exemption, low read length, mild to moderate bottlenecking		poor library complexity, severe bottlenecking	
ENCFF752STS	bam	bam		unfiltered alignments	hg19	ENCSR522MTS	ChIP-seq ChIP-seq	UBERON:0004648	esophagus muscularis mucosa	tissue	Homo sapiens										H3K27ac-human	DNA						2019-08-01	ENCODE				1	1_1, 1_2		76				ENCFF267XKE, ENCFF396KLB, ENCFF713DNF, ENCFF769EGQ, ENCFF807MUK	3786144219	ENCODE Processing Pipeline	8518be1f4c86b1e2029e28b33264f81d		https://www.encodeproject.org/files/ENCFF752STS/@@download/ENCFF752STS.bam				released	s3://encode-public/2019/06/12/632cec09-b264-48d4-a3d2-cb6122ed7ad0/ENCFF752STS.bam				
ENCFF717VXE	bam	bam		alignments	hg19	ENCSR522MTS	ChIP-seq ChIP-seq	UBERON:0004648	esophagus muscularis mucosa	tissue	Homo sapiens										H3K27ac-human	DNA						2019-08-01	ENCODE				1	1_1, 1_2		76				ENCFF267XKE, ENCFF396KLB, ENCFF713DNF, ENCFF769EGQ, ENCFF807MUK	3085320860	ENCODE Processing Pipeline	07230d6a91e4ba23a9220f4a62060261		https://www.encodeproject.org/files/ENCFF717VXE/@@download/ENCFF717VXE.bam				released	s3://encode-public/2019/06/12/ed8c43e1-998a-404d-a4c6-faea7a1e377a/ENCFF717VXE.bam				
ENCFF964BVT	bam	bam		alignments	hg19	ENCSR267YXV	ChIP-seq ChIP-seq	CL:0000775	neutrophil	primary cell	Homo sapiens										H3K27ac-human	DNA						2016-11-16	ENCODE				1	1_1, 1_2		76				ENCFF135DHL, ENCFF177OIN, ENCFF355TKV, ENCFF554IFD, ENCFF626POI, ENCFF807MUK, ENCFF874HQL	2542270083	ENCODE Processing Pipeline	3b558a3fbd8fc592c0e817484b333fef		https://www.encodeproject.org/files/ENCFF964BVT/@@download/ENCFF964BVT.bam				released	s3://encode-public/2016/11/14/36ba1d04-7631-43f1-ba35-624d7cb857bb/ENCFF964BVT.bam	moderate library complexity, mild to moderate bottlenecking			
ENCFF349VHC	bam	bam		unfiltered alignments	hg19	ENCSR267YXV	ChIP-seq ChIP-seq	CL:0000775	neutrophil	primary cell	Homo sapiens										H3K27ac-human	DNA						2016-11-16	ENCODE				1	1_1, 1_2		76				ENCFF135DHL, ENCFF177OIN, ENCFF355TKV, ENCFF554IFD, ENCFF626POI, ENCFF807MUK, ENCFF874HQL	3150107798	ENCODE Processing Pipeline	faf0e856e5014dcc1e962298bc5de62a		https://www.encodeproject.org/files/ENCFF349VHC/@@download/ENCFF349VHC.bam				released	s3://encode-public/2016/11/14/f9792fdd-7aa4-4a36-91a0-4de19491ed46/ENCFF349VHC.bam	moderate library complexity, mild to moderate bottlenecking			
ENCFF801OZE	bam	bam		alignments	hg19	ENCSR267YXV	ChIP-seq ChIP-seq	CL:0000775	neutrophil	primary cell	Homo sapiens										H3K27ac-human	DNA						2016-11-16	ENCODE				2	2_1		76				ENCFF755GNZ, ENCFF796DRE, ENCFF807MUK	5639099916	ENCODE Processing Pipeline	f960853205805e95e81168f32244d76b		https://www.encodeproject.org/files/ENCFF801OZE/@@download/ENCFF801OZE.bam				released	s3://encode-public/2016/11/15/2f99b828-3033-46e0-8974-39aff5dfc40c/ENCFF801OZE.bam	moderate library complexity, mild to moderate bottlenecking			
ENCFF055HRM	bam	bam		unfiltered alignments	hg19	ENCSR267YXV	ChIP-seq ChIP-seq	CL:0000775	neutrophil	primary cell	Homo sapiens										H3K27ac-human	DNA						2016-11-16	ENCODE				2	2_1		76				ENCFF755GNZ, ENCFF796DRE, ENCFF807MUK	8731563386	ENCODE Processing Pipeline	c10fe0dd50a05d5ceab40a4fd8cee915		https://www.encodeproject.org/files/ENCFF055HRM/@@download/ENCFF055HRM.bam				released	s3://encode-public/2016/11/15/29717f2f-bcf3-4edb-926b-d8ce72fb8f0d/ENCFF055HRM.bam	moderate library complexity, mild to moderate bottlenecking			
ENCFF290RMZ	bam	bam		unfiltered alignments	hg19	ENCSR894MOX	ChIP-seq ChIP-seq	UBERON:0004648	esophagus muscularis mucosa	tissue	Homo sapiens										H3K27ac-human	DNA						2019-09-11	ENCODE				2	2_1		76				ENCFF103LRC, ENCFF179QOO, ENCFF225NHL, ENCFF773AMW, ENCFF807MUK	1506392687	ENCODE Processing Pipeline	ae585cc36055aa73e7b1cc2b55429c66		https://www.encodeproject.org/files/ENCFF290RMZ/@@download/ENCFF290RMZ.bam				released	s3://encode-public/2019/08/28/9f7e9d00-6a53-4dc5-9057-f06b36c6a12b/ENCFF290RMZ.bam				
ENCFF629PQY	bam	bam		unfiltered alignments	hg19	ENCSR894MOX	ChIP-seq ChIP-seq	UBERON:0004648	esophagus muscularis mucosa	tissue	Homo sapiens										H3K27ac-human	DNA						2019-09-11	ENCODE				1	1_1		76				ENCFF149LPB, ENCFF195EZZ, ENCFF376UAD, ENCFF405ZBR, ENCFF807MUK	1895519535	ENCODE Processing Pipeline	fd55094df933e4a27b38e7622b11f58c		https://www.encodeproject.org/files/ENCFF629PQY/@@download/ENCFF629PQY.bam				released	s3://encode-public/2019/08/28/499715f1-9093-4a09-bc83-3d2a924b3090/ENCFF629PQY.bam				
ENCFF342NVV	bam	bam		alignments	hg19	ENCSR894MOX	ChIP-seq ChIP-seq	UBERON:0004648	esophagus muscularis mucosa	tissue	Homo sapiens										H3K27ac-human	DNA						2019-09-11	ENCODE				2	2_1		76				ENCFF103LRC, ENCFF179QOO, ENCFF225NHL, ENCFF773AMW, ENCFF807MUK	1300929181	ENCODE Processing Pipeline	88046691e8215dc3c425254cd4e3c77b		https://www.encodeproject.org/files/ENCFF342NVV/@@download/ENCFF342NVV.bam				released	s3://encode-public/2019/08/28/0d39e7e5-c581-4758-93da-44147c2f243b/ENCFF342NVV.bam				
ENCFF733TOJ	bam	bam		alignments	hg19	ENCSR894MOX	ChIP-seq ChIP-seq	UBERON:0004648	esophagus muscularis mucosa	tissue	Homo sapiens										H3K27ac-human	DNA						2019-09-11	ENCODE				1	1_1		76				ENCFF149LPB, ENCFF195EZZ, ENCFF376UAD, ENCFF405ZBR, ENCFF807MUK	1622061970	ENCODE Processing Pipeline	f3aa339ea6842ae5e94b084fd836d605		https://www.encodeproject.org/files/ENCFF733TOJ/@@download/ENCFF733TOJ.bam				released	s3://encode-public/2019/08/28/96760e7c-c1bf-47cb-80b4-2f7ef8c22bdc/ENCFF733TOJ.bam				
ENCFF258IAC	bam	bam		redacted alignments	hg19	ENCSR912TVO	ChIP-seq ChIP-seq	UBERON:0002305	layer of hippocampus	tissue	Homo sapiens										H3K27ac-human	DNA						2013-07-31	Roadmap				1	1_3		36				ENCFF572SKC, ENCFF662HGE, ENCFF807MUK, ENCFF814HPU	136277980	ENCODE Processing Pipeline	ddf608cacd16dd836b1796fcfddd8bad		https://www.encodeproject.org/files/ENCFF258IAC/@@download/ENCFF258IAC.bam				released	s3://encode-public/2018/01/20/88656604-3a3f-43c9-a370-11c622b0b82d/ENCFF258IAC.bam	low read length, control low read depth, low read depth			
ENCFF018VCO	bam	bam		redacted unfiltered alignments	hg19	ENCSR912TVO	ChIP-seq ChIP-seq	UBERON:0002305	layer of hippocampus	tissue	Homo sapiens										H3K27ac-human	DNA						2013-07-31	Roadmap				1	1_3		36				ENCFF572SKC, ENCFF662HGE, ENCFF807MUK, ENCFF814HPU	189952672	ENCODE Processing Pipeline	31bf8d7ca5329ca0eee39aed4d191a8a		https://www.encodeproject.org/files/ENCFF018VCO/@@download/ENCFF018VCO.bam				released	s3://encode-public/2018/01/20/b1a1ff37-ac2d-487b-b3c8-0cc56453d2d0/ENCFF018VCO.bam	low read length, control low read depth, low read depth			
ENCFF120BPU	bam	bam		redacted unfiltered alignments	hg19	ENCSR656ZEQ	ChIP-seq ChIP-seq	UBERON:0018112	rectal smooth muscle tissue	tissue	Homo sapiens										H3K27ac-human	DNA						2013-07-31	Roadmap				1	1_2		36				ENCFF397XRQ, ENCFF807MUK, ENCFF938HHV	413193675	ENCODE Processing Pipeline	d7174b442bfe5004431dcfcccff28dc6		https://www.encodeproject.org/files/ENCFF120BPU/@@download/ENCFF120BPU.bam				released	s3://encode-public/2018/01/19/deb10b68-ad86-4632-a8f7-23f952492532/ENCFF120BPU.bam	low read depth, low read length, inconsistent platforms			
ENCFF139NFA	bam	bam		redacted alignments	hg19	ENCSR656ZEQ	ChIP-seq ChIP-seq	UBERON:0018112	rectal smooth muscle tissue	tissue	Homo sapiens										H3K27ac-human	DNA						2013-07-31	Roadmap				1	1_2		36				ENCFF397XRQ, ENCFF807MUK, ENCFF938HHV	276164148	ENCODE Processing Pipeline	d8590e356acf00d251ef27fbb6c58453		https://www.encodeproject.org/files/ENCFF139NFA/@@download/ENCFF139NFA.bam				released	s3://encode-public/2018/01/19/28ba102f-c4f1-4f61-82ec-d8c9f0bbee7f/ENCFF139NFA.bam	low read depth, low read length, inconsistent platforms			
ENCFF787LLJ	bam	bam		redacted unfiltered alignments	hg19	ENCSR011MGQ	ChIP-seq ChIP-seq	UBERON:0014455	subcutaneous abdominal adipose tissue	tissue	Homo sapiens										H3K27ac-human	DNA						2013-07-31	Roadmap				1	1_2		36				ENCFF338AWO, ENCFF731QRB, ENCFF807MUK	394586653	ENCODE Processing Pipeline	c5a07c50baa49015c48ede474bdd403f		https://www.encodeproject.org/files/ENCFF787LLJ/@@download/ENCFF787LLJ.bam				released	s3://encode-public/2018/01/19/4b58c1ac-3eea-402c-9ddb-a97c10a114bb/ENCFF787LLJ.bam	low read depth, moderate library complexity, inconsistent platforms, low read length, mild to moderate bottlenecking			
ENCFF943PDN	bam	bam		redacted alignments	hg19	ENCSR011MGQ	ChIP-seq ChIP-seq	UBERON:0014455	subcutaneous abdominal adipose tissue	tissue	Homo sapiens										H3K27ac-human	DNA						2013-07-31	Roadmap				1	1_2		36				ENCFF338AWO, ENCFF731QRB, ENCFF807MUK	244869102	ENCODE Processing Pipeline	045ef28067ed0260b60d6997b95049fa		https://www.encodeproject.org/files/ENCFF943PDN/@@download/ENCFF943PDN.bam				released	s3://encode-public/2018/01/19/69137665-a87f-44ae-9c05-d14d90b50c51/ENCFF943PDN.bam	low read depth, moderate library complexity, inconsistent platforms, low read length, mild to moderate bottlenecking			
ENCFF685EFI	bam	bam		unfiltered alignments	hg19	ENCSR314BEX	ChIP-seq ChIP-seq	CL:0000897	CD4-positive, alpha-beta memory T cell	primary cell	Homo sapiens										H3K27ac-human	DNA						2013-07-31	Roadmap				1	1_4		36				ENCFF458LFW, ENCFF622PWS, ENCFF737QHX, ENCFF807MUK, ENCFF856WJI	1000448377	ENCODE Processing Pipeline	402ace47372d7fcbf1a6c05523733004		https://www.encodeproject.org/files/ENCFF685EFI/@@download/ENCFF685EFI.bam				released	s3://encode-public/2016/12/19/fe15b7d8-17c4-4046-b000-b3ca6a0c94f1/ENCFF685EFI.bam	low read depth, low read length			
ENCFF255ZQK	bam	bam		alignments	hg19	ENCSR314BEX	ChIP-seq ChIP-seq	CL:0000897	CD4-positive, alpha-beta memory T cell	primary cell	Homo sapiens										H3K27ac-human	DNA						2013-07-31	Roadmap				1	1_4		36				ENCFF458LFW, ENCFF622PWS, ENCFF737QHX, ENCFF807MUK, ENCFF856WJI	741707983	ENCODE Processing Pipeline	21afa24eaf3caf56b6d307ffdb9540bb		https://www.encodeproject.org/files/ENCFF255ZQK/@@download/ENCFF255ZQK.bam				released	s3://encode-public/2016/12/19/144c7592-848a-4a08-8529-5539c84d1303/ENCFF255ZQK.bam	low read depth, low read length			
ENCFF472PUC	bam	bam		unfiltered alignments	hg19	ENCSR641SDI	ChIP-seq ChIP-seq	UBERON:0001159	sigmoid colon	tissue	Homo sapiens										H3K27ac-human	DNA						2018-12-11	ENCODE				1	1_1, 1_2		76				ENCFF043DMW, ENCFF367MUX, ENCFF568BUS, ENCFF745ARE, ENCFF807MUK	3760266636	ENCODE Processing Pipeline	5487b55c10631a1c10db0c3f34806f3f		https://www.encodeproject.org/files/ENCFF472PUC/@@download/ENCFF472PUC.bam				released	s3://encode-public/2018/11/27/2c9961f6-7eca-49d0-a629-2d6ccdc72fda/ENCFF472PUC.bam				
ENCFF860KII	bam	bam		alignments	hg19	ENCSR641SDI	ChIP-seq ChIP-seq	UBERON:0001159	sigmoid colon	tissue	Homo sapiens										H3K27ac-human	DNA						2018-12-11	ENCODE				1	1_1, 1_2		76				ENCFF043DMW, ENCFF367MUX, ENCFF568BUS, ENCFF745ARE, ENCFF807MUK	3107214859	ENCODE Processing Pipeline	d4b19d82cfeb489bc1f1e9acb217a7ec		https://www.encodeproject.org/files/ENCFF860KII/@@download/ENCFF860KII.bam				released	s3://encode-public/2018/11/27/b7a1a34d-a9ae-4852-b827-f4c77c01e14a/ENCFF860KII.bam				
ENCFF861VET	bam	bam		unfiltered alignments	hg19	ENCSR807XUB	ChIP-seq ChIP-seq	UBERON:0001159	sigmoid colon	tissue	Homo sapiens										H3K27ac-human	DNA						2019-09-11	ENCODE				1	1_1, 1_2		76				ENCFF201GTD, ENCFF594TCX, ENCFF783TMM, ENCFF789DVP, ENCFF807MUK	4789515038	ENCODE Processing Pipeline	01f5923bbac52319ec28860655c5708a		https://www.encodeproject.org/files/ENCFF861VET/@@download/ENCFF861VET.bam				released	s3://encode-public/2019/06/12/6119d4d3-fdeb-4fbe-a1db-8ce172de96c2/ENCFF861VET.bam				
ENCFF611MTD	bam	bam		alignments	hg19	ENCSR807XUB	ChIP-seq ChIP-seq	UBERON:0001159	sigmoid colon	tissue	Homo sapiens										H3K27ac-human	DNA						2019-09-11	ENCODE				1	1_1, 1_2		76				ENCFF201GTD, ENCFF594TCX, ENCFF783TMM, ENCFF789DVP, ENCFF807MUK	3831277248	ENCODE Processing Pipeline	1becacdd4ced169cbd9617ad09b3356d		https://www.encodeproject.org/files/ENCFF611MTD/@@download/ENCFF611MTD.bam				released	s3://encode-public/2019/06/12/9a9d621f-fbe2-402d-8d44-96259a2266e6/ENCFF611MTD.bam				
ENCFF732RRR	bam	bam		unfiltered alignments	hg19	ENCSR751BHO	ChIP-seq ChIP-seq	UBERON:0000945	stomach	tissue	Homo sapiens										H3K27ac-human	DNA						2018-12-14	ENCODE				1	1_1, 1_2		76				ENCFF539VAQ, ENCFF608CMJ, ENCFF746EJK, ENCFF807MUK, ENCFF862SNF	2636506571	ENCODE Processing Pipeline	926b11be3044a636b72e2a3ad1c266dc		https://www.encodeproject.org/files/ENCFF732RRR/@@download/ENCFF732RRR.bam				released	s3://encode-public/2018/11/27/dd9a9d0e-d977-44ce-96e4-126a8a3c3135/ENCFF732RRR.bam				
ENCFF091NPG	bam	bam		alignments	hg19	ENCSR751BHO	ChIP-seq ChIP-seq	UBERON:0000945	stomach	tissue	Homo sapiens										H3K27ac-human	DNA						2018-12-14	ENCODE				1	1_1, 1_2		76				ENCFF539VAQ, ENCFF608CMJ, ENCFF746EJK, ENCFF807MUK, ENCFF862SNF	2251736123	ENCODE Processing Pipeline	d934bc38e2079cec75f3f9f7d3163fbd		https://www.encodeproject.org/files/ENCFF091NPG/@@download/ENCFF091NPG.bam				released	s3://encode-public/2018/11/27/7ebe8b26-8dd0-4abb-b820-bdb9efed5587/ENCFF091NPG.bam				
