Assay_Accessibility	Assay_H3K27ac	Audit ERROR_Accessibility	Audit ERROR_H3K27ac	Audit INTERNAL_ACTION_Accessibility	Audit INTERNAL_ACTION_H3K27ac	Audit NOT_COMPLIANT_Accessibility	Audit NOT_COMPLIANT_H3K27ac	Audit WARNING_Accessibility	Audit WARNING_H3K27ac	Biological replicate(s)_Accessibility	Biological replicate(s)_H3K27ac	Biosample genetic modifications categories	Biosample genetic modifications gene targets	Biosample genetic modifications methods	Biosample genetic modifications site coordinates_Accessibility	Biosample genetic modifications site coordinates_H3K27ac	Biosample genetic modifications targets	Biosample genetic modifications zygosity_Accessibility	Biosample genetic modifications zygosity_H3K27ac	Biosample organism	Biosample term id_Accessibility	Biosample term id_H3K27ac	Biosample term name	Biosample treatments	Biosample treatments amount	Biosample treatments duration	Biosample type_Accessibility	Biosample type_H3K27ac	Controlled by_Accessibility	Controlled by_H3K27ac	Derived from_Accessibility	Derived from_H3K27ac	Experiment accession_Accessibility	Experiment accession_H3K27ac	Experiment date released_Accessibility	Experiment date released_H3K27ac	Experiment target_Accessibility	Experiment target_H3K27ac	File Status_Accessibility	File Status_H3K27ac	File accession_Accessibility	File accession_H3K27ac	File assembly	File download URL_Accessibility	File download URL_H3K27ac	File format	File format type_Accessibility	File format type_H3K27ac	File type	Genome annotation	Lab_Accessibility	Lab_H3K27ac	Library crosslinking method_Accessibility	Library crosslinking method_H3K27ac	Library depleted in_Accessibility	Library depleted in_H3K27ac	Library extraction method_Accessibility	Library extraction method_H3K27ac	Library fragmentation method_Accessibility	Library fragmentation method_H3K27ac	Library lysis method_Accessibility	Library lysis method_H3K27ac	Library made from_Accessibility	Library made from_H3K27ac	Library size range_Accessibility	Library size range_H3K27ac	Library strand specific_Accessibility	Library strand specific_H3K27ac	Mapped read length_Accessibility	Mapped read length_H3K27ac	Output type	Paired end_Accessibility	Paired end_H3K27ac	Paired with_Accessibility	Paired with_H3K27ac	Platform_Accessibility	Platform_H3K27ac	Project_Accessibility	Project_H3K27ac	RBNS protein concentration_Accessibility	RBNS protein concentration_H3K27ac	Read length_Accessibility	Read length_H3K27ac	Run type_Accessibility	Run type_H3K27ac	Size_Accessibility	Size_H3K27ac	Technical replicate(s)_Accessibility	Technical replicate(s)_H3K27ac	dbxrefs_Accessibility	dbxrefs_H3K27ac	md5sum_Accessibility	md5sum_H3K27ac	s3_uri_Accessibility	s3_uri_H3K27ac	File accession_H3K27ac bam
DNase-seq DNase-seq	ChIP-seq ChIP-seq	file validation error	0.0	mismatched file status	0.0	0.0	control insufficient read depth, insufficient read depth	low read depth	control low read depth	1	2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Homo sapiens	EFO:0002784	EFO:0002784	GM12878	0.0	0.0	0.0	cell line	cell line	0.0	0.0	ENCFF001CUR, ENCFF549HLL	ENCFF000ASP, ENCFF807MUK	ENCSR000EMT	ENCSR000AKC	2011-05-04	2011-02-10	0.0	H3K27ac-human	released	released	ENCFF057JYL	ENCFF385RWJ	hg19	https://www.encodeproject.org/files/ENCFF057JYL/@@download/ENCFF057JYL.bam	https://www.encodeproject.org/files/ENCFF385RWJ/@@download/ENCFF385RWJ.bam	bam	0.0	0.0	bam	0.0	ENCODE Processing Pipeline	ENCODE Processing Pipeline	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	DNA	DNA	0.0	0.0	0.0	0.0	0.0	51.0	unfiltered alignments	0.0	0.0	0.0	0.0	0.0	0.0	ENCODE	ENCODE	0.0	0.0	0.0	0.0	single-ended	single-ended	1669041005	545817168	1_1	2_1	0.0	0.0	523143441e737e6e6e1f60831a17c955	e3586d7df3d4e3c1b3dfa8846eaf7959	s3://encode-public/2017/09/05/c3390979-28cb-4988-984d-f44be51b95ed/ENCFF057JYL.bam	s3://encode-public/2017/01/05/1fb98041-c716-4cd8-a4b2-1d648c13112f/ENCFF385RWJ.bam	ENCFF385RWJ
DNase-seq DNase-seq	ChIP-seq ChIP-seq	file validation error	0.0	mismatched file status	0.0	0.0	control insufficient read depth, insufficient read depth	low read depth	control low read depth	2	2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Homo sapiens	EFO:0002784	EFO:0002784	GM12878	0.0	0.0	0.0	cell line	cell line	0.0	0.0	ENCFF001CWQ, ENCFF549HLL	ENCFF000ASP, ENCFF807MUK	ENCSR000EMT	ENCSR000AKC	2011-05-04	2011-02-10	0.0	H3K27ac-human	released	released	ENCFF855ODQ	ENCFF385RWJ	hg19	https://www.encodeproject.org/files/ENCFF855ODQ/@@download/ENCFF855ODQ.bam	https://www.encodeproject.org/files/ENCFF385RWJ/@@download/ENCFF385RWJ.bam	bam	0.0	0.0	bam	0.0	ENCODE Processing Pipeline	ENCODE Processing Pipeline	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	DNA	DNA	0.0	0.0	0.0	0.0	0.0	51.0	unfiltered alignments	0.0	0.0	0.0	0.0	0.0	0.0	ENCODE	ENCODE	0.0	0.0	0.0	0.0	single-ended	single-ended	6474952942	545817168	2_1	2_1	0.0	0.0	0d7454ef1ec9970404c713415b4bc8f1	e3586d7df3d4e3c1b3dfa8846eaf7959	s3://encode-public/2017/09/06/4cd93104-0bd5-4580-b618-5b5289dc0ef7/ENCFF855ODQ.bam	s3://encode-public/2017/01/05/1fb98041-c716-4cd8-a4b2-1d648c13112f/ENCFF385RWJ.bam	ENCFF385RWJ
DNase-seq DNase-seq	ChIP-seq ChIP-seq	0.0	0.0	0.0	biological replicates with identical biosample	insufficient read length	0.0	0.0	low read depth, low read length, inconsistent platforms	1	2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Homo sapiens	EFO:0003042	EFO:0003042	H1	0.0	0.0	0.0	cell line	cell line	0.0	0.0	ENCFF000SOF, ENCFF549HLL	ENCFF000AWV, ENCFF807MUK	ENCSR000EJN	ENCSR000ANP	2011-04-19	2011-02-10	0.0	H3K27ac-human	released	released	ENCFF274IMF	ENCFF250OOT	hg19	https://www.encodeproject.org/files/ENCFF274IMF/@@download/ENCFF274IMF.bam	https://www.encodeproject.org/files/ENCFF250OOT/@@download/ENCFF250OOT.bam	bam	0.0	0.0	bam	0.0	ENCODE Processing Pipeline	ENCODE Processing Pipeline	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	DNA	DNA	0.0	0.0	0.0	0.0	0.0	36.0	unfiltered alignments	0.0	0.0	0.0	0.0	0.0	0.0	ENCODE	ENCODE	0.0	0.0	0.0	0.0	single-ended	single-ended	2541227439	910891312	1_1	2_2	0.0	0.0	8ca3ac14c023a41e611dfac30bc7aac7	112484dd26f0c82609de6bf791f9752d	s3://encode-public/2017/10/03/15218a8b-a187-4975-9e31-9c5a06e42527/ENCFF274IMF.bam	s3://encode-public/2016/11/13/788c72b2-c6c2-4778-80cc-4bbf36e601d5/ENCFF250OOT.bam	ENCFF250OOT
DNase-seq DNase-seq	ChIP-seq ChIP-seq	0.0	0.0	0.0	0.0	insufficient read length	0.0	low read depth, low spot score	low read depth, low read length	1	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Homo sapiens	EFO:0002791	EFO:0002791	HeLa-S3	0.0	0.0	0.0	cell line	cell line	0.0	0.0	ENCFF000SPW, ENCFF549HLL	ENCFF000BBY, ENCFF807MUK	ENCSR000EJT	ENCSR000AOC	2011-04-19	2011-02-10	0.0	H3K27ac-human	released	released	ENCFF915NVE	ENCFF828IDF	hg19	https://www.encodeproject.org/files/ENCFF915NVE/@@download/ENCFF915NVE.bam	https://www.encodeproject.org/files/ENCFF828IDF/@@download/ENCFF828IDF.bam	bam	0.0	0.0	bam	0.0	ENCODE Processing Pipeline	ENCODE Processing Pipeline	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	DNA	DNA	0.0	0.0	0.0	0.0	0.0	36.0	unfiltered alignments	0.0	0.0	0.0	0.0	0.0	0.0	ENCODE	ENCODE	0.0	0.0	0.0	0.0	single-ended	single-ended	561732141	1160431349	1_1	1_1	0.0	0.0	0be00d13683fd1730a1b69a60a4758b7	c30354d46f11f1bf45ada4ce6fd89e1f	s3://encode-public/2017/10/05/a1c29ede-877c-444f-8b26-0394badb83c6/ENCFF915NVE.bam	s3://encode-public/2017/04/04/cbcff678-fc2f-4be7-8305-91bfd53e8fe5/ENCFF828IDF.bam	ENCFF828IDF
DNase-seq DNase-seq	ChIP-seq ChIP-seq	file validation error	0.0	mismatched file status	0.0	0.0	0.0	low read depth	low read depth, low read length	2	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Homo sapiens	EFO:0002791	EFO:0002791	HeLa-S3	0.0	0.0	0.0	cell line	cell line	0.0	0.0	ENCFF001DDE, ENCFF549HLL	ENCFF000BBY, ENCFF807MUK	ENCSR000ENO	ENCSR000AOC	2010-12-16	2011-02-10	0.0	H3K27ac-human	released	released	ENCFF367BUZ	ENCFF828IDF	hg19	https://www.encodeproject.org/files/ENCFF367BUZ/@@download/ENCFF367BUZ.bam	https://www.encodeproject.org/files/ENCFF828IDF/@@download/ENCFF828IDF.bam	bam	0.0	0.0	bam	0.0	ENCODE Processing Pipeline	ENCODE Processing Pipeline	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	DNA	DNA	0.0	0.0	0.0	0.0	0.0	36.0	unfiltered alignments	0.0	0.0	0.0	0.0	0.0	0.0	ENCODE	ENCODE	0.0	0.0	0.0	0.0	single-ended	single-ended	1815234504	1160431349	2_1	1_1	0.0	0.0	c1d3ea2dae7eda418c7f4415152c44e3	c30354d46f11f1bf45ada4ce6fd89e1f	s3://encode-public/2017/09/05/077930a2-fd88-4600-866d-015403c5423c/ENCFF367BUZ.bam	s3://encode-public/2017/04/04/cbcff678-fc2f-4be7-8305-91bfd53e8fe5/ENCFF828IDF.bam	ENCFF828IDF
DNase-seq DNase-seq	ChIP-seq ChIP-seq	extremely low read depth	0.0	0.0	0.0	0.0	0.0	low spot score	low read depth, moderate library complexity, low read length, mild to moderate bottlenecking	1	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Homo sapiens	CL:0000895	CL:0000895	naive thymus-derived CD4-positive, alpha-beta T cell	0.0	0.0	0.0	primary cell	primary cell	0.0	0.0	ENCFF000SEV, ENCFF549HLL	ENCFF023FHK, ENCFF191VZN, ENCFF459SDQ, ENCFF543XTQ, ENCFF807MUK	ENCSR000EIF	ENCSR674VPA	2012-03-28	2013-07-31	0.0	H3K27ac-human	released	released	ENCFF499ENJ	ENCFF732JAK	hg19	https://www.encodeproject.org/files/ENCFF499ENJ/@@download/ENCFF499ENJ.bam	https://www.encodeproject.org/files/ENCFF732JAK/@@download/ENCFF732JAK.bam	bam	0.0	0.0	bam	0.0	ENCODE Processing Pipeline	ENCODE Processing Pipeline	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	DNA	DNA	0.0	0.0	0.0	0.0	0.0	36.0	unfiltered alignments	0.0	0.0	0.0	0.0	0.0	0.0	ENCODE	Roadmap	0.0	0.0	0.0	0.0	single-ended	single-ended	2586754732	1800410807	1_1	1_4	0.0	0.0	60d488d51e49f9f11113be8134cd3bc6	2ddcfa466016e504ec2202d1ab2fbaa9	s3://encode-public/2017/10/06/4158c0f9-cf15-48aa-8e57-97c9c94bd54f/ENCFF499ENJ.bam	s3://encode-public/2016/12/19/3c516f45-4d02-4c5d-9a27-aa26c0a1bf49/ENCFF732JAK.bam	ENCFF732JAK
DNase-seq DNase-seq	ChIP-seq ChIP-seq	file validation error	0.0	mismatched file status	0.0	0.0	0.0	low read depth, low spot score	mild to moderate bottlenecking	1	2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Homo sapiens	CL:0002231	CL:0002231	epithelial cell of prostate	0.0	0.0	0.0	primary cell	primary cell	0.0	0.0	ENCFF001EDY, ENCFF001EDZ, ENCFF549HLL	ENCFF036JGO, ENCFF052SOO, ENCFF807MUK	ENCSR000EPU	ENCSR910PDW	2011-10-19	2017-03-03	0.0	H3K27ac-human	released	released	ENCFF291WWF	ENCFF409DBJ	hg19	https://www.encodeproject.org/files/ENCFF291WWF/@@download/ENCFF291WWF.bam	https://www.encodeproject.org/files/ENCFF409DBJ/@@download/ENCFF409DBJ.bam	bam	0.0	0.0	bam	0.0	ENCODE Processing Pipeline	ENCODE Processing Pipeline	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	DNA	DNA	0.0	0.0	0.0	0.0	0.0	100.0	unfiltered alignments	0.0	0.0	0.0	0.0	0.0	0.0	ENCODE	ENCODE	0.0	0.0	0.0	0.0	single-ended	single-ended	2065893769	6717231275	1_1	2_1	0.0	0.0	f8ef3d5361b7d00b97d8751723a0e976	b362b3a4b8c294f7010f6c1644ac8e09	s3://encode-public/2017/09/05/281b3532-a693-495a-b2c0-41e02f204e07/ENCFF291WWF.bam	s3://encode-public/2017/03/01/58cfc0e9-c0d7-432a-9a78-9815fa3f4e2d/ENCFF409DBJ.bam	ENCFF409DBJ
DNase-seq DNase-seq	ChIP-seq ChIP-seq	file validation error	0.0	mismatched file status	0.0	0.0	0.0	low read depth, low spot score	mild to moderate bottlenecking	2	2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Homo sapiens	CL:0002231	CL:0002231	epithelial cell of prostate	0.0	0.0	0.0	primary cell	primary cell	0.0	0.0	ENCFF001EEA, ENCFF001EEB, ENCFF549HLL	ENCFF036JGO, ENCFF052SOO, ENCFF807MUK	ENCSR000EPU	ENCSR910PDW	2011-10-19	2017-03-03	0.0	H3K27ac-human	released	released	ENCFF469NGM	ENCFF409DBJ	hg19	https://www.encodeproject.org/files/ENCFF469NGM/@@download/ENCFF469NGM.bam	https://www.encodeproject.org/files/ENCFF409DBJ/@@download/ENCFF409DBJ.bam	bam	0.0	0.0	bam	0.0	ENCODE Processing Pipeline	ENCODE Processing Pipeline	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	DNA	DNA	0.0	0.0	0.0	0.0	0.0	100.0	unfiltered alignments	0.0	0.0	0.0	0.0	0.0	0.0	ENCODE	ENCODE	0.0	0.0	0.0	0.0	single-ended	single-ended	2118584149	6717231275	2_1	2_1	0.0	0.0	a68d9955cd11c3f09d6c64849b847d89	b362b3a4b8c294f7010f6c1644ac8e09	s3://encode-public/2017/09/05/1af31e55-375f-4ad0-9c48-85c69a0dd6ba/ENCFF469NGM.bam	s3://encode-public/2017/03/01/58cfc0e9-c0d7-432a-9a78-9815fa3f4e2d/ENCFF409DBJ.bam	ENCFF409DBJ
DNase-seq DNase-seq	ChIP-seq ChIP-seq	file validation error	0.0	mismatched file status	0.0	0.0	insufficient read depth	low read depth	mild to moderate bottlenecking, low read length, inconsistent platforms	1	2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Homo sapiens	CL:0002327	CL:0002327	mammary epithelial cell	0.0	0.0	0.0	primary cell	primary cell	0.0	0.0	ENCFF001DFW, ENCFF549HLL	ENCFF000BIM, ENCFF807MUK	ENCSR000ENV	ENCSR000ALW	2010-12-16	2011-02-10	0.0	H3K27ac-human	released	released	ENCFF171WKG	ENCFF722LQX	hg19	https://www.encodeproject.org/files/ENCFF171WKG/@@download/ENCFF171WKG.bam	https://www.encodeproject.org/files/ENCFF722LQX/@@download/ENCFF722LQX.bam	bam	0.0	0.0	bam	0.0	ENCODE Processing Pipeline	ENCODE Processing Pipeline	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	DNA	DNA	0.0	0.0	0.0	0.0	0.0	36.0	unfiltered alignments	0.0	0.0	0.0	0.0	0.0	0.0	ENCODE	ENCODE	0.0	0.0	0.0	0.0	single-ended	single-ended	2729407679	597575353	1_1	2_1	0.0	0.0	411982b38f43fc2779fcbb9a30884820	e8b15938c7c115d7b5ca32442cd02164	s3://encode-public/2017/09/05/2df80ec2-cf9a-45fe-af46-a876423614c8/ENCFF171WKG.bam	s3://encode-public/2017/04/06/f0d6570d-edd2-4a24-87c1-f448323ebba1/ENCFF722LQX.bam	ENCFF722LQX
DNase-seq DNase-seq	ChIP-seq ChIP-seq	file validation error	0.0	mismatched file status	0.0	0.0	insufficient read depth	low read depth	mild to moderate bottlenecking, low read length, inconsistent platforms	2	2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Homo sapiens	CL:0002327	CL:0002327	mammary epithelial cell	0.0	0.0	0.0	primary cell	primary cell	0.0	0.0	ENCFF001DFX, ENCFF549HLL	ENCFF000BIM, ENCFF807MUK	ENCSR000ENV	ENCSR000ALW	2010-12-16	2011-02-10	0.0	H3K27ac-human	released	released	ENCFF543VDH	ENCFF722LQX	hg19	https://www.encodeproject.org/files/ENCFF543VDH/@@download/ENCFF543VDH.bam	https://www.encodeproject.org/files/ENCFF722LQX/@@download/ENCFF722LQX.bam	bam	0.0	0.0	bam	0.0	ENCODE Processing Pipeline	ENCODE Processing Pipeline	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	DNA	DNA	0.0	0.0	0.0	0.0	0.0	36.0	unfiltered alignments	0.0	0.0	0.0	0.0	0.0	0.0	ENCODE	ENCODE	0.0	0.0	0.0	0.0	single-ended	single-ended	2085088422	597575353	2_1	2_1	0.0	0.0	bee95f2ce5d8999143fde3253c641a30	e8b15938c7c115d7b5ca32442cd02164	s3://encode-public/2017/09/06/039b7bab-c374-4876-b294-53d3736dd331/ENCFF543VDH.bam	s3://encode-public/2017/04/06/f0d6570d-edd2-4a24-87c1-f448323ebba1/ENCFF722LQX.bam	ENCFF722LQX
DNase-seq DNase-seq	ChIP-seq ChIP-seq	file validation error	0.0	sequencing runs labeled as technical replicates, mismatched file status	0.0	0.0	insufficient read depth	low read depth, mixed read lengths	low read length, control low read depth	1	2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Homo sapiens	CL:0000515	CL:0000515	skeletal muscle myoblast	0.0	0.0	0.0	primary cell	primary cell	0.0	0.0	ENCFF465ATZ, ENCFF549HLL, ENCFF875UUR	ENCFF000BLJ, ENCFF807MUK	ENCSR000EOO	ENCSR000ANF	2011-05-04	2011-02-10	0.0	H3K27ac-human	released	released	ENCFF826DHO	ENCFF986PYB	hg19	https://www.encodeproject.org/files/ENCFF826DHO/@@download/ENCFF826DHO.bam	https://www.encodeproject.org/files/ENCFF986PYB/@@download/ENCFF986PYB.bam	bam	0.0	0.0	bam	0.0	ENCODE Processing Pipeline	ENCODE Processing Pipeline	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	DNA	DNA	0.0	0.0	0.0	0.0	0.0	36.0	unfiltered alignments	0.0	0.0	0.0	0.0	0.0	0.0	ENCODE	ENCODE	0.0	0.0	0.0	0.0	single-ended	single-ended	2417608101	864806432	1_3	2_1	0.0	0.0	a83a4857c0289032b325296c3934d9a3	528b7f5238d6625d112b86feca7caf83	s3://encode-public/2017/12/10/6f37fba0-1df3-4c7d-99de-c2874deeb3c8/ENCFF826DHO.bam	s3://encode-public/2017/04/04/97d541af-b583-4efb-9a37-500f713d4a70/ENCFF986PYB.bam	ENCFF986PYB
DNase-seq DNase-seq	ChIP-seq ChIP-seq	file validation error	0.0	sequencing runs labeled as technical replicates, mismatched file status	0.0	0.0	insufficient read depth	low read depth, mixed read lengths	low read length, control low read depth	2	2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Homo sapiens	CL:0000515	CL:0000515	skeletal muscle myoblast	0.0	0.0	0.0	primary cell	primary cell	0.0	0.0	ENCFF218GIV, ENCFF549HLL, ENCFF689CAW	ENCFF000BLJ, ENCFF807MUK	ENCSR000EOO	ENCSR000ANF	2011-05-04	2011-02-10	0.0	H3K27ac-human	released	released	ENCFF197SHK	ENCFF986PYB	hg19	https://www.encodeproject.org/files/ENCFF197SHK/@@download/ENCFF197SHK.bam	https://www.encodeproject.org/files/ENCFF986PYB/@@download/ENCFF986PYB.bam	bam	0.0	0.0	bam	0.0	ENCODE Processing Pipeline	ENCODE Processing Pipeline	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	DNA	DNA	0.0	0.0	0.0	0.0	0.0	36.0	unfiltered alignments	0.0	0.0	0.0	0.0	0.0	0.0	ENCODE	ENCODE	0.0	0.0	0.0	0.0	single-ended	single-ended	2087760693	864806432	2_1	2_1	0.0	0.0	35521c02558235b2443a418bb69e1e45	528b7f5238d6625d112b86feca7caf83	s3://encode-public/2017/12/10/f92f2fa4-b030-4f58-81a8-b9a21bc74fa7/ENCFF197SHK.bam	s3://encode-public/2017/04/04/97d541af-b583-4efb-9a37-500f713d4a70/ENCFF986PYB.bam	ENCFF986PYB
DNase-seq DNase-seq	ChIP-seq ChIP-seq	file validation error	0.0	mismatched file status	0.0	0.0	0.0	low read depth, low spot score	mixed run types	1	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Homo sapiens	EFO:0002860	EFO:0002860	SK-N-MC	0.0	0.0	0.0	cell line	cell line	0.0	0.0	ENCFF001EGT, ENCFF549HLL	ENCFF066HPX, ENCFF807MUK	ENCSR000EPY	ENCSR835MMN	2011-05-04	2016-11-18	0.0	H3K27ac-human	released	released	ENCFF808UBJ	ENCFF685RRO	hg19	https://www.encodeproject.org/files/ENCFF808UBJ/@@download/ENCFF808UBJ.bam	https://www.encodeproject.org/files/ENCFF685RRO/@@download/ENCFF685RRO.bam	bam	0.0	0.0	bam	0.0	ENCODE Processing Pipeline	ENCODE Processing Pipeline	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	DNA	DNA	0.0	0.0	0.0	0.0	0.0	36.0	unfiltered alignments	0.0	0.0	0.0	0.0	0.0	0.0	ENCODE	ENCODE	0.0	0.0	0.0	0.0	single-ended	single-ended	1663201137	2056787131	1_1	1_1	0.0	0.0	ad4baaca5c9c58cb193db573b2990ff0	c0e2f0d8dbe2e2b452dda2c9c3249913	s3://encode-public/2017/09/05/6c459e1c-6dbb-43c2-9aa7-e32a16a6a1e2/ENCFF808UBJ.bam	s3://encode-public/2016/11/09/34181e46-ca23-4750-91e2-b057560ffd0e/ENCFF685RRO.bam	ENCFF685RRO
DNase-seq DNase-seq	ChIP-seq ChIP-seq	file validation error	0.0	mismatched file status	0.0	0.0	0.0	low read depth, low spot score	mixed run types	2	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Homo sapiens	EFO:0002860	EFO:0002860	SK-N-MC	0.0	0.0	0.0	cell line	cell line	0.0	0.0	ENCFF001EGU, ENCFF549HLL	ENCFF066HPX, ENCFF807MUK	ENCSR000EPY	ENCSR835MMN	2011-05-04	2016-11-18	0.0	H3K27ac-human	released	released	ENCFF339YAS	ENCFF685RRO	hg19	https://www.encodeproject.org/files/ENCFF339YAS/@@download/ENCFF339YAS.bam	https://www.encodeproject.org/files/ENCFF685RRO/@@download/ENCFF685RRO.bam	bam	0.0	0.0	bam	0.0	ENCODE Processing Pipeline	ENCODE Processing Pipeline	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	DNA	DNA	0.0	0.0	0.0	0.0	0.0	36.0	unfiltered alignments	0.0	0.0	0.0	0.0	0.0	0.0	ENCODE	ENCODE	0.0	0.0	0.0	0.0	single-ended	single-ended	1724227204	2056787131	2_1	1_1	0.0	0.0	796ad929628c62143bbdab0530e780b4	c0e2f0d8dbe2e2b452dda2c9c3249913	s3://encode-public/2017/09/05/90a1a3b6-d3de-4d78-a6e9-c27cdd51559f/ENCFF339YAS.bam	s3://encode-public/2016/11/09/34181e46-ca23-4750-91e2-b057560ffd0e/ENCFF685RRO.bam	ENCFF685RRO
DNase-seq DNase-seq	ChIP-seq ChIP-seq	file validation error	0.0	mismatched file status	0.0	0.0	0.0	low read depth	0.0	1	2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Homo sapiens	CL:0000746	CL:0000746	cardiac muscle cell	0.0	0.0	0.0	primary cell	in vitro differentiated cells	0.0	0.0	ENCFF001BAK, ENCFF001BAL, ENCFF001BAM, ENCFF001DBH, ENCFF046CJQ, ENCFF529GIA, ENCFF549HLL, ENCFF781FBG	ENCFF299TZK, ENCFF340KQN, ENCFF366LCI, ENCFF402UQN, ENCFF478OZK, ENCFF577YKS, ENCFF807MUK	ENCSR000ENJ	ENCSR000NPF	2010-12-16	2016-11-12	0.0	H3K27ac-human	released	released	ENCFF055XGK	ENCFF666DHM	hg19	https://www.encodeproject.org/files/ENCFF055XGK/@@download/ENCFF055XGK.bam	https://www.encodeproject.org/files/ENCFF666DHM/@@download/ENCFF666DHM.bam	bam	0.0	0.0	bam	0.0	ENCODE Processing Pipeline	ENCODE Processing Pipeline	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	DNA	DNA	0.0	0.0	0.0	0.0	0.0	76.0	unfiltered alignments	0.0	0.0	0.0	0.0	0.0	0.0	ENCODE	ENCODE	0.0	0.0	0.0	0.0	single-ended	single-ended	12501540206	3558411048	1_1	2_1	0.0	0.0	f27a525053ac83e16c809832a32bad17	c27041f5593038dfe53d858b18b19d3a	s3://encode-public/2018/05/07/342266ba-5926-4762-84d4-b70ee9797ff2/ENCFF055XGK.bam	s3://encode-public/2016/11/04/6f570523-6a63-4768-ae48-2b35fb77c552/ENCFF666DHM.bam	ENCFF666DHM
DNase-seq DNase-seq	ChIP-seq ChIP-seq	file validation error	0.0	mismatched file status	0.0	0.0	0.0	low read depth	0.0	2	2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Homo sapiens	CL:0000746	CL:0000746	cardiac muscle cell	0.0	0.0	0.0	primary cell	in vitro differentiated cells	0.0	0.0	ENCFF001DBE, ENCFF549HLL	ENCFF299TZK, ENCFF340KQN, ENCFF366LCI, ENCFF402UQN, ENCFF478OZK, ENCFF577YKS, ENCFF807MUK	ENCSR000ENJ	ENCSR000NPF	2010-12-16	2016-11-12	0.0	H3K27ac-human	released	released	ENCFF813CWE	ENCFF666DHM	hg19	https://www.encodeproject.org/files/ENCFF813CWE/@@download/ENCFF813CWE.bam	https://www.encodeproject.org/files/ENCFF666DHM/@@download/ENCFF666DHM.bam	bam	0.0	0.0	bam	0.0	ENCODE Processing Pipeline	ENCODE Processing Pipeline	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	DNA	DNA	0.0	0.0	0.0	0.0	0.0	76.0	unfiltered alignments	0.0	0.0	0.0	0.0	0.0	0.0	ENCODE	ENCODE	0.0	0.0	0.0	0.0	single-ended	single-ended	1725668787	3558411048	2_1	2_1	0.0	0.0	12f0f4042d257ead52e2941016a61674	c27041f5593038dfe53d858b18b19d3a	s3://encode-public/2018/05/07/71daf74f-3a8a-4796-a5e6-8c5ec1223a42/ENCFF813CWE.bam	s3://encode-public/2016/11/04/6f570523-6a63-4768-ae48-2b35fb77c552/ENCFF666DHM.bam	ENCFF666DHM
