chr	start	end	H3K27ac.ENCFF384ZZM.chr22.bam.readCount	H3K27ac.ENCFF384ZZM.chr22.bam.RPM	H3K27ac.ENCFF384ZZM.chr22.bam.readCount.quantile	H3K27ac.ENCFF384ZZM.chr22.bam.RPM.quantile	H3K27ac.ENCFF384ZZM.chr22.bam.RPKM	H3K27ac.ENCFF384ZZM.chr22.bam.RPKM.quantile	H3K27ac.RPM	H3K27ac.RPM.quantile	H3K27ac.RPKM	H3K27ac.RPKM.quantile	DHS.wgEncodeUwDnaseK562AlnRep1.chr22.bam.readCount	DHS.wgEncodeUwDnaseK562AlnRep1.chr22.bam.RPM	DHS.wgEncodeUwDnaseK562AlnRep1.chr22.bam.readCount.quantile	DHS.wgEncodeUwDnaseK562AlnRep1.chr22.bam.RPM.quantile	DHS.wgEncodeUwDnaseK562AlnRep1.chr22.bam.RPKM	DHS.wgEncodeUwDnaseK562AlnRep1.chr22.bam.RPKM.quantile	DHS.wgEncodeUwDnaseK562AlnRep2.chr22.bam.readCount	DHS.wgEncodeUwDnaseK562AlnRep2.chr22.bam.RPM	DHS.wgEncodeUwDnaseK562AlnRep2.chr22.bam.readCount.quantile	DHS.wgEncodeUwDnaseK562AlnRep2.chr22.bam.RPM.quantile	DHS.wgEncodeUwDnaseK562AlnRep2.chr22.bam.RPKM	DHS.wgEncodeUwDnaseK562AlnRep2.chr22.bam.RPKM.quantile	DHS.RPM	DHS.RPM.quantile	DHS.RPKM	DHS.RPKM.quantile	class	isPromoterElement	isGenicElement	isIntergenicElement	promoterSymbol	genicSymbol	name	DHS.RPMpromoter.quantile	normalized_dhs	DHS.RPMnonpromoter.quantile	H3K27ac.RPMpromoter.quantile	normalized_h3K27ac	H3K27ac.RPMnonpromoter.quantile	activity_base	activity_base_no_qnorm
chr22	17583057	17583557	10	45.702377	0.645195	0.645195	91.404754	0.653754	45.702377	0.645195	91.404754	0.653754	55	126.640279	0.716517	0.716517	253.280559	0.727027	40	102.475553	0.667718	0.667718	204.951106	0.677778	114.557916	0.693093	229.115833	0.704204	genic	False	True	False		IL17RA	genic|chr22:17583057-17583557		22.571723	0.717549		19.593759	0.669688	21.030095	72.357232
chr22	17591962	17592462	5	22.851188	0.465015	0.465015	45.702377	0.471922	22.851188	0.465015	45.702377	0.471922	8	18.420404	0.077327	0.077327	36.840809	0.078228	2	5.123778	0.042492	0.042492	10.247555	0.042643	11.772091	0.061862	23.544182	0.062162	genic	False	True	False		IL17RA	genic|chr22:17591962-17592462		13.606746	0.008339		16.222524	0.468455	14.857179	16.401411
chr22	17601111	17601611	1	4.570238	0.152853	0.152853	9.140475	0.154655	4.570238	0.152853	9.140475	0.154655	13	29.933157	0.206306	0.206306	59.866314	0.212162	9	23.056999	0.182883	0.182883	46.113999	0.185285	26.495078	0.180931	52.990156	0.184535	genic	False	True	False		CECR6	genic|chr22:17601111-17601611		14.773561	0.136512		12.835659	0.133793	13.770562	11.004036
chr22	17601963	17602734	0	0.000000	0.048949	0.048949	0.000000	0.048949	0.000000	0.048949	0.000000	0.048949	9	20.722955	0.089790	0.089790	26.878022	0.059459	6	15.371333	0.113664	0.113664	19.936878	0.072673	18.047144	0.095796	23.407450	0.061261	promoter	True	False	False	LINC01664,CECR6	LINC01664,CECR6	promoter|chr22:17601963-17602734	0.360140	37.281707		0.092657	32.716076		34.924363	0.000000
chr22	17636790	17637290	0	0.000000	0.048949	0.048949	0.000000	0.048949	0.000000	0.048949	0.000000	0.048949	134	308.541772	0.875225	0.875225	617.083543	0.879429	93	238.255661	0.840691	0.840691	476.511322	0.850000	273.398716	0.861261	546.797433	0.866366	genic	False	True	False		HDHD5	genic|chr22:17636790-17637290		30.572685	0.889050		11.887116	0.040065	19.063606	0.000000
chr22	17639257	17640528	26	118.826180	0.843393	0.843393	93.490307	0.667868	118.826180	0.843393	93.490307	0.667868	91	209.532099	0.816817	0.816817	164.856097	0.620721	85	217.760550	0.828378	0.828378	171.330095	0.636637	213.646325	0.823123	168.093096	0.627628	promoter	True	False	False	HDHD5-AS1	HDHD5,HDHD5-AS1	promoter|chr22:17639257-17640528	0.680944	45.326538		0.647727	45.329748		45.328143	159.332284
chr22	17642781	17643281	1	4.570238	0.152853	0.152853	9.140475	0.154655	4.570238	0.152853	9.140475	0.154655	11	25.328056	0.143393	0.143393	50.656112	0.146847	9	23.056999	0.182883	0.182883	46.113999	0.185285	24.192528	0.156456	48.385055	0.160060	genic	False	True	False		HDHD5,HDHD5-AS1	genic|chr22:17642781-17643281		14.492470	0.108049		12.835659	0.133793	13.638930	10.515018
chr22	17645927	17646427	3	13.710713	0.338438	0.338438	27.421426	0.342042	13.710713	0.338438	27.421426	0.342042	2	4.605101	0.035285	0.035285	9.210202	0.035736	6	15.371333	0.113664	0.113664	30.742666	0.115465	9.988217	0.056907	19.976434	0.056907	promoter	True	False	False	HDHD5	HDHD5,HDHD5-AS1	promoter|chr22:17645927-17646427	0.312063	36.461931		0.383741	38.352954		37.395491	11.702375
chr22	17652045	17652545	19	86.834516	0.793093	0.793093	173.669033	0.801051	86.834516	0.793093	173.669033	0.801051	88	202.624447	0.812012	0.812012	405.248894	0.820721	86	220.322439	0.830480	0.830480	440.644879	0.836937	211.473443	0.821321	422.946886	0.829730	intergenic	False	False	True			intergenic|chr22:17652045-17652545		27.948647	0.851342		25.840850	0.833212	26.874092	135.510864
chr22	17652633	17653133	15	68.553565	0.748048	0.748048	137.107131	0.755105	68.553565	0.748048	137.107131	0.755105	103	237.162705	0.837237	0.837237	474.325410	0.844444	84	215.198662	0.825676	0.825676	430.397323	0.833634	226.180683	0.832432	452.361367	0.839339	intergenic	False	False	True			intergenic|chr22:17652633-17653133		28.645017	0.861856		23.160591	0.783901	25.757242	124.521052
chr22	17672126	17672626	0	0.000000	0.048949	0.048949	0.000000	0.048949	0.000000	0.048949	0.000000	0.048949	15	34.538258	0.268318	0.268318	69.076516	0.275225	14	35.866444	0.325826	0.325826	71.732887	0.330631	35.202351	0.292042	70.404702	0.298348	genic	False	True	False		ADA2	genic|chr22:17672126-17672626		16.019671	0.262690		11.887116	0.040065	13.799554	0.000000
chr22	17679550	17680050	4	18.280951	0.406607	0.406607	36.561902	0.411712	18.280951	0.406607	36.561902	0.411712	17	39.143359	0.322072	0.322072	78.286718	0.328378	15	38.428332	0.351351	0.351351	76.856665	0.357357	38.785846	0.338138	77.571692	0.344144	genic	False	True	False		ADA2	genic|chr22:17679550-17680050		16.522770	0.313633		15.574873	0.404460	16.041822	26.627845
chr22	17682064	17682564	1	4.570238	0.152853	0.152853	9.140475	0.154655	4.570238	0.152853	9.140475	0.154655	45	103.614774	0.666366	0.666366	207.229548	0.677628	45	115.284997	0.695345	0.695345	230.569995	0.705105	109.449886	0.681081	218.899771	0.692192	genic	False	True	False		ADA2	genic|chr22:17682064-17682564		22.228040	0.704496		12.835659	0.133793	16.891167	22.365420
chr22	17684209	17684709	2	9.140475	0.255556	0.255556	18.280951	0.257357	9.140475	0.255556	18.280951	0.257357	13	29.933157	0.206306	0.206306	59.866314	0.212162	14	35.866444	0.325826	0.325826	71.732887	0.330631	32.899800	0.264715	65.799601	0.271021	genic	False	True	False		ADA2	genic|chr22:17684209-17684709		15.729628	0.233321		13.901623	0.239123	14.787405	17.341275
chr22	17694839	17695339	1	4.570238	0.152853	0.152853	9.140475	0.154655	4.570238	0.152853	9.140475	0.154655	27	62.168864	0.522072	0.522072	124.337729	0.530180	27	69.170998	0.561411	0.561411	138.341997	0.569069	65.669931	0.545045	131.339863	0.553754	genic	False	True	False		ADA2	genic|chr22:17694839-17695339		19.073815	0.551849		12.835659	0.133793	15.646884	17.324180
chr22	17700225	17700725	3	13.710713	0.338438	0.338438	27.421426	0.342042	13.710713	0.338438	27.421426	0.342042	3	6.907652	0.045195	0.045195	13.815303	0.045345	4	10.247555	0.080030	0.080030	20.495111	0.080931	8.577603	0.052853	17.155207	0.052853	promoter	True	False	False	ADA2	ADA2	promoter|chr22:17700225-17700725	0.298077	36.223451		0.383741	38.352954		37.272997	10.844587
chr22	17709270	17709770	2	9.140475	0.255556	0.255556	18.280951	0.257357	9.140475	0.255556	18.280951	0.257357	11	25.328056	0.143393	0.143393	50.656112	0.146847	8	20.495111	0.157057	0.157057	40.990221	0.159760	22.911583	0.142192	45.823167	0.144895	intergenic	False	False	True			intergenic|chr22:17709270-17709770		14.340287	0.092640		13.901623	0.239123	14.119251	14.471446
chr22	17710511	17711011	0	0.000000	0.048949	0.048949	0.000000	0.048949	0.000000	0.048949	0.000000	0.048949	11	25.328056	0.143393	0.143393	50.656112	0.146847	9	23.056999	0.182883	0.182883	46.113999	0.185285	24.192528	0.156456	48.385055	0.160060	intergenic	False	False	True			intergenic|chr22:17710511-17711011		14.492470	0.108049		11.887116	0.040065	13.125307	0.000000
chr22	17724305	17724805	1	4.570238	0.152853	0.152853	9.140475	0.154655	4.570238	0.152853	9.140475	0.154655	43	99.009673	0.653604	0.653604	198.019346	0.664715	27	69.170998	0.561411	0.561411	138.341997	0.569069	84.090336	0.617868	168.180671	0.628078	intergenic	False	False	True			intergenic|chr22:17724305-17724805		20.553864	0.632161		12.835659	0.133793	16.242610	19.603898
chr22	17731578	17732078	3	13.710713	0.338438	0.338438	27.421426	0.342042	13.710713	0.338438	27.421426	0.342042	11	25.328056	0.143393	0.143393	50.656112	0.146847	8	20.495111	0.157057	0.157057	40.990221	0.159760	22.911583	0.142192	45.823167	0.144895	intergenic	False	False	True			intergenic|chr22:17731578-17732078		14.340287	0.092640		14.813471	0.329224	14.574959	17.723830
chr22	17739001	17739501	1	4.570238	0.152853	0.152853	9.140475	0.154655	4.570238	0.152853	9.140475	0.154655	60	138.153032	0.738589	0.738589	276.306064	0.748048	57	146.027663	0.751502	0.751502	292.055327	0.760961	142.090348	0.746246	284.180695	0.757357	genic	False	True	False		CECR3	genic|chr22:17739001-17739501		24.361561	0.775925		12.835659	0.133793	17.683232	25.483066
chr22	17741809	17742309	4	18.280951	0.406607	0.406607	36.561902	0.411712	18.280951	0.406607	36.561902	0.411712	26	59.866314	0.509009	0.509009	119.732628	0.516667	24	61.485332	0.519820	0.519820	122.970664	0.527027	60.675823	0.514264	121.351646	0.522673	genic	False	True	False		CECR3	genic|chr22:17741809-17742309		18.533130	0.516135		15.574873	0.404460	16.989737	33.304830
chr22	17747373	17747873	2	9.140475	0.255556	0.255556	18.280951	0.257357	9.140475	0.255556	18.280951	0.257357	6	13.815303	0.061712	0.061712	27.630606	0.062312	2	5.123778	0.042492	0.042492	10.247555	0.042643	9.469540	0.054655	18.939081	0.054655	promoter	True	False	False	CECR3	CECR3	promoter|chr22:17747373-17747873	0.303322	36.312881		0.335664	37.421938		36.863239	9.303553
chr22	17749355	17749855	1	4.570238	0.152853	0.152853	9.140475	0.154655	4.570238	0.152853	9.140475	0.154655	22	50.656112	0.436186	0.436186	101.312224	0.443844	26	66.609110	0.546997	0.546997	133.218219	0.554204	58.632611	0.499550	117.265221	0.507808	intergenic	False	False	True			intergenic|chr22:17749355-17749855		18.352547	0.498912		12.835659	0.133793	15.348193	16.369636
chr22	17756219	17756719	1	4.570238	0.152853	0.152853	9.140475	0.154655	4.570238	0.152853	9.140475	0.154655	34	78.286718	0.598498	0.598498	156.573436	0.607808	32	81.980443	0.613964	0.613964	163.960885	0.622973	80.133580	0.608108	160.267161	0.617417	intergenic	False	False	True			intergenic|chr22:17756219-17756719		20.330526	0.621827		12.835659	0.133793	16.154123	19.137124
chr22	17762307	17762807	1	4.570238	0.152853	0.152853	9.140475	0.154655	4.570238	0.152853	9.140475	0.154655	12	27.630606	0.174625	0.174625	55.261213	0.178679	4	10.247555	0.080030	0.080030	20.495111	0.080931	18.939081	0.099700	37.878162	0.101201	intergenic	False	False	True			intergenic|chr22:17762307-17762807		13.867625	0.044779		12.835659	0.133793	13.341668	9.303553
chr22	17769420	17769920	1	4.570238	0.152853	0.152853	9.140475	0.154655	4.570238	0.152853	9.140475	0.154655	4	9.210202	0.052703	0.052703	18.420404	0.052853	3	7.685666	0.061562	0.061562	15.371333	0.062312	8.447934	0.051802	16.895869	0.051952	intergenic	False	False	True			intergenic|chr22:17769420-17769920		13.574110	0.001813		12.835659	0.133793	13.199721	6.213620
chr22	17779916	17780416	1	4.570238	0.152853	0.152853	9.140475	0.154655	4.570238	0.152853	9.140475	0.154655	11	25.328056	0.143393	0.143393	50.656112	0.146847	4	10.247555	0.080030	0.080030	20.495111	0.080931	17.787806	0.090240	35.575611	0.092042	intergenic	False	False	True			intergenic|chr22:17779916-17780416		13.770944	0.034989		12.835659	0.133793	13.295079	9.016346
chr22	17788390	17788890	4	18.280951	0.406607	0.406607	36.561902	0.411712	18.280951	0.406607	36.561902	0.411712	11	25.328056	0.143393	0.143393	50.656112	0.146847	17	43.552110	0.392643	0.392643	87.104220	0.399850	34.440083	0.280330	68.880166	0.286336	intergenic	False	False	True			intergenic|chr22:17788390-17788890		15.897925	0.250363		15.574873	0.404460	15.735570	25.091781
chr22	17796267	17796767	7	31.991664	0.553303	0.553303	63.983328	0.560511	31.991664	0.553303	63.983328	0.560511	15	34.538258	0.268318	0.268318	69.076516	0.275225	17	43.552110	0.392643	0.392643	87.104220	0.399850	39.045184	0.342793	78.090368	0.348799	intergenic	False	False	True			intergenic|chr22:17796267-17796767		16.578273	0.319253		17.442650	0.564902	17.004970	35.342898
chr22	17800398	17800898	3	13.710713	0.338438	0.338438	27.421426	0.342042	13.710713	0.338438	27.421426	0.342042	14	32.235707	0.237237	0.237237	64.471415	0.243994	13	33.304555	0.298198	0.298198	66.609110	0.303303	32.770131	0.262613	65.540262	0.268919	intergenic	False	False	True			intergenic|chr22:17800398-17800898		15.704563	0.230783		14.813471	0.329224	15.252511	21.196742
chr22	17809997	17810497	1	4.570238	0.152853	0.152853	9.140475	0.154655	4.570238	0.152853	9.140475	0.154655	10	23.025505	0.112162	0.112162	46.051011	0.114264	4	10.247555	0.080030	0.080030	20.495111	0.080931	16.636530	0.083333	33.273061	0.085135	intergenic	False	False	True			intergenic|chr22:17809997-17810497		13.701934	0.027375		12.835659	0.133793	13.261725	8.719685
chr22	17819944	17820444	3	13.710713	0.338438	0.338438	27.421426	0.342042	13.710713	0.338438	27.421426	0.342042	29	66.773966	0.545495	0.545495	133.547931	0.554805	21	53.799665	0.471171	0.471171	107.599331	0.479880	60.286815	0.511411	120.573631	0.519820	intergenic	False	False	True			intergenic|chr22:17819944-17820444		18.488617	0.512690		14.813471	0.329224	16.549338	28.750221
chr22	17827823	17828323	3	13.710713	0.338438	0.338438	27.421426	0.342042	13.710713	0.338438	27.421426	0.342042	93	214.137200	0.819369	0.819369	428.274400	0.827177	61	156.275219	0.766967	0.766967	312.550437	0.776276	185.206209	0.798498	370.412418	0.808108	intergenic	False	False	True			intergenic|chr22:17827823-17828323		26.715244	0.828499		14.813471	0.329224	19.893353	50.391559
chr22	17840338	17841088	8	36.561902	0.587087	0.587087	48.749202	0.496997	36.561902	0.587087	48.749202	0.496997	276	635.503948	0.947447	0.947447	847.338597	0.916517	249	637.910319	0.951952	0.951952	850.547091	0.922222	636.707133	0.950450	848.942844	0.920120	promoter	True	False	False	CECR2	CECR2	promoter|chr22:17840338-17841088	0.867133	58.216037		0.510490	40.820167		48.748214	152.575304
chr22	17847116	17847616	3	13.710713	0.338438	0.338438	27.421426	0.342042	13.710713	0.338438	27.421426	0.342042	29	66.773966	0.545495	0.545495	133.547931	0.554805	31	79.418554	0.603453	0.603453	158.837107	0.611862	73.096260	0.580781	146.192519	0.589189	genic	False	True	False		CECR2	genic|chr22:17847116-17847616		19.728962	0.590283		14.813471	0.329224	17.095450	31.657572
chr22	17847707	17848207	4	18.280951	0.406607	0.406607	36.561902	0.411712	18.280951	0.406607	36.561902	0.411712	60	138.153032	0.738589	0.738589	276.306064	0.748048	53	135.780108	0.736787	0.736787	271.560216	0.747748	136.966570	0.737387	273.933140	0.747598	genic	False	True	False		CECR2	genic|chr22:17847707-17848207		23.985858	0.765954		15.574873	0.404460	19.328132	50.038776
chr22	17849569	17850069	3	13.710713	0.338438	0.338438	27.421426	0.342042	13.710713	0.338438	27.421426	0.342042	109	250.978008	0.845646	0.845646	501.956017	0.851802	85	217.760550	0.828378	0.828378	435.521101	0.835586	234.369279	0.836937	468.738559	0.844444	genic	False	True	False		CECR2	genic|chr22:17849569-17850069		28.953444	0.866207		14.813471	0.329224	20.709925	56.686594
chr22	17856867	17857367	0	0.000000	0.048949	0.048949	0.000000	0.048949	0.000000	0.048949	0.000000	0.048949	29	66.773966	0.545495	0.545495	133.547931	0.554805	18	46.113999	0.413514	0.413514	92.227998	0.421622	56.443982	0.484685	112.887964	0.494294	genic	False	True	False		CECR2	genic|chr22:17856867-17857367		18.187832	0.482234		11.887116	0.040065	14.703771	0.000000
chr22	17859294	17859794	6	27.421426	0.512763	0.512763	54.842852	0.520721	27.421426	0.512763	54.842852	0.520721	143	329.264727	0.881682	0.881682	658.529453	0.886336	134	343.293103	0.890691	0.890691	686.586206	0.896096	336.278915	0.885886	672.557830	0.890991	genic	False	True	False		CECR2	genic|chr22:17859294-17859794		33.152510	0.913706		16.767752	0.519761	23.577385	96.027327
chr22	17864659	17865159	2	9.140475	0.255556	0.255556	18.280951	0.257357	9.140475	0.255556	18.280951	0.257357	35	80.589269	0.608258	0.608258	161.178537	0.616817	31	79.418554	0.603453	0.603453	158.837107	0.611862	80.003911	0.607357	160.007822	0.616667	genic	False	True	False		CECR2	genic|chr22:17864659-17865159		20.310935	0.620921		13.901623	0.239123	16.803421	27.042074
chr22	17869895	17870395	2	9.140475	0.255556	0.255556	18.280951	0.257357	9.140475	0.255556	18.280951	0.257357	16	36.840809	0.296096	0.296096	73.681617	0.302402	1	2.561889	0.026426	0.026426	5.123778	0.026727	19.701349	0.106907	39.402697	0.108408	genic	False	True	False		CECR2	genic|chr22:17869895-17870395		13.944611	0.052574		13.901623	0.239123	13.923100	13.419378
chr22	17890132	17890632	3	13.710713	0.338438	0.338438	27.421426	0.342042	13.710713	0.338438	27.421426	0.342042	11	25.328056	0.143393	0.143393	50.656112	0.146847	13	33.304555	0.298198	0.298198	66.609110	0.303303	29.316305	0.219369	58.632611	0.223273	genic	False	True	False		CECR2	genic|chr22:17890132-17890632		15.210416	0.180747		14.813471	0.329224	15.010631	20.048627
chr22	17891963	17892463	3	13.710713	0.338438	0.338438	27.421426	0.342042	13.710713	0.338438	27.421426	0.342042	28	64.471415	0.534384	0.534384	128.942830	0.542342	24	61.485332	0.519820	0.519820	122.970664	0.527027	62.978373	0.528829	125.956747	0.536637	genic	False	True	False		CECR2	genic|chr22:17891963-17892463		18.793866	0.533358		14.813471	0.329224	16.685395	29.385003
chr22	17892995	17893495	0	0.000000	0.048949	0.048949	0.000000	0.048949	0.000000	0.048949	0.000000	0.048949	14	32.235707	0.237237	0.237237	64.471415	0.243994	6	15.371333	0.113664	0.113664	30.742666	0.115465	23.803520	0.150300	47.607040	0.153604	genic	False	True	False		CECR2	genic|chr22:17892995-17893495		14.422645	0.100979		11.887116	0.040065	13.093650	0.000000
chr22	17900756	17901256	2	9.140475	0.255556	0.255556	18.280951	0.257357	9.140475	0.255556	18.280951	0.257357	33	75.984168	0.587688	0.587688	151.968335	0.597447	44	112.723108	0.689039	0.689039	225.446217	0.699249	94.353638	0.646547	188.707276	0.656456	genic	False	True	False		CECR2	genic|chr22:17900756-17901256		21.275672	0.664975		13.901623	0.239123	17.197859	29.367280
chr22	17902077	17902577	2	9.140475	0.255556	0.255556	18.280951	0.257357	9.140475	0.255556	18.280951	0.257357	46	105.917325	0.672523	0.672523	211.834649	0.684685	47	120.408775	0.705556	0.705556	240.817550	0.715916	113.163050	0.689339	226.326100	0.700751	genic	False	True	False		CECR2	genic|chr22:17902077-17902577		22.447936	0.713017		13.901623	0.239123	17.665298	32.161531
chr22	17909571	17910071	3	13.710713	0.338438	0.338438	27.421426	0.342042	13.710713	0.338438	27.421426	0.342042	20	46.051011	0.393393	0.393393	92.102021	0.401502	13	33.304555	0.298198	0.298198	66.609110	0.303303	39.677783	0.346547	79.355565	0.352553	genic	False	True	False		CECR2	genic|chr22:17909571-17910071		16.623032	0.323785		14.813471	0.329224	15.692189	23.324037
chr22	17910138	17910638	2	9.140475	0.255556	0.255556	18.280951	0.257357	9.140475	0.255556	18.280951	0.257357	17	39.143359	0.322072	0.322072	78.286718	0.328378	10	25.618888	0.211261	0.211261	51.237777	0.214114	32.381124	0.254955	64.762247	0.260060	genic	False	True	False		CECR2	genic|chr22:17910138-17910638		15.616834	0.221900		13.901623	0.239123	14.734291	17.204036
chr22	17912608	17913108	3	13.710713	0.338438	0.338438	27.421426	0.342042	13.710713	0.338438	27.421426	0.342042	26	59.866314	0.509009	0.509009	119.732628	0.516667	26	66.609110	0.546997	0.546997	133.218219	0.554204	63.237712	0.530781	126.475423	0.539189	genic	False	True	False		CECR2	genic|chr22:17912608-17913108		18.829546	0.535714		14.813471	0.329224	16.701226	29.445443
chr22	17915589	17916089	3	13.710713	0.338438	0.338438	27.421426	0.342042	13.710713	0.338438	27.421426	0.342042	120	276.306064	0.860210	0.860210	552.612128	0.864264	128	327.921770	0.884685	0.884685	655.843540	0.889790	302.113917	0.873874	604.227834	0.878078	genic	False	True	False		CECR2	genic|chr22:17915589-17916089		31.395157	0.900653		14.813471	0.329224	21.565510	64.359904
chr22	17921740	17922240	2	9.140475	0.255556	0.255556	18.280951	0.257357	9.140475	0.255556	18.280951	0.257357	24	55.261213	0.475976	0.475976	110.522426	0.484384	26	66.609110	0.546997	0.546997	133.218219	0.554204	60.935161	0.515766	121.870322	0.524174	genic	False	True	False		CECR2	genic|chr22:17921740-17922240		18.560576	0.517948		13.901623	0.239123	16.063067	23.600346
chr22	17922432	17922932	2	9.140475	0.255556	0.255556	18.280951	0.257357	9.140475	0.255556	18.280951	0.257357	91	209.532099	0.816817	0.816817	419.064197	0.825375	100	256.188883	0.853904	0.853904	512.377766	0.860811	232.860491	0.835736	465.720982	0.843243	genic	False	True	False		CECR2	genic|chr22:17922432-17922932		28.876337	0.865120		13.901623	0.239123	20.035667	46.135188
chr22	17928625	17929125	1	4.570238	0.152853	0.152853	9.140475	0.154655	4.570238	0.152853	9.140475	0.154655	27	62.168864	0.522072	0.522072	124.337729	0.530180	21	53.799665	0.471171	0.471171	107.599331	0.479880	57.984265	0.496096	115.968530	0.505105	genic	False	True	False		CECR2	genic|chr22:17928625-17929125		18.316740	0.495286		12.835659	0.133793	15.333213	16.278878
chr22	17938706	17939206	1	4.570238	0.152853	0.152853	9.140475	0.154655	4.570238	0.152853	9.140475	0.154655	21	48.353561	0.414414	0.414414	96.707122	0.422523	19	48.675888	0.432883	0.432883	97.351776	0.441742	48.514724	0.429730	97.029449	0.436937	genic	False	True	False		CECR2	genic|chr22:17938706-17939206		17.571938	0.419869		12.835659	0.133793	15.018236	14.890394
chr22	17945836	17946336	1	4.570238	0.152853	0.152853	9.140475	0.154655	4.570238	0.152853	9.140475	0.154655	16	36.840809	0.296096	0.296096	73.681617	0.302402	16	40.990221	0.372973	0.372973	81.980443	0.380180	38.915515	0.340691	77.831030	0.346697	genic	False	True	False		CECR2	genic|chr22:17945836-17946336		16.553207	0.316715		12.835659	0.133793	14.576396	13.336160
